Unnamed: 0,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
29,2.0541237336955462,-0.43850496218636453,-inf,0.6931471805599453,-2.501036031717884,2.0794415416798357,2.772588722239781,0.9964,3.38,-0.527632742082372,2.2823823856765264,1.791759469228055
30,1.9021075263969205,-0.3930425881096072,-2.659260036932778,0.8754687373538999,-2.419118909249997,2.833213344056216,4.406719247264253,0.9958,3.35,-0.616186139423817,2.312535423847214,1.6094379124341003
31,1.9315214116032138,-0.3783364407199117,-inf,0.9162907318741551,-2.2537949288246137,3.091042453358316,3.6109179126442243,0.9966,3.46,-0.5621189181535413,2.3608540011180215,1.791759469228055
32,2.1162555148025524,-0.4231200433468851,-2.120263536200091,0.8329091229351039,-2.488914671185539,2.70805020110221,4.727387818712341,0.9966,3.17,-0.4155154439616658,2.2823823856765264,1.6094379124341003
33,1.9315214116032138,-0.5025268209512956,-2.120263536200091,1.2947271675944003,-2.617295837833746,3.6888794541139363,4.418840607796598,0.9993,3.45,-0.6539264674066639,2.2407096892759584,1.791759469228055
34,1.6486586255873816,-1.1394342831883648,-1.3862943611198906,0.5877866649021191,-2.2730262907525014,2.5649493574615367,3.912023005428146,0.9957,3.38,-0.5978370007556204,2.2192034840549946,1.6094379124341003
35,2.0541237336955462,-0.43850496218636453,-inf,1.2947271675944003,-2.4534079827286295,1.6094379124341003,2.8903717578961645,0.9986,3.4,-0.5978370007556204,2.2617630984737906,1.791759469228055
36,2.0541237336955462,-0.5108256237659907,-1.9661128563728327,0.8754687373538999,-2.4534079827286295,1.0986122886681098,2.70805020110221,0.9975,3.42,-0.5108256237659907,2.379546134130174,1.791759469228055
37,2.0918640616783932,-0.9675840262617056,-1.2729656758128873,0.7419373447293773,-2.7181005369557116,2.5649493574615367,3.4011973816621555,0.9968,3.23,-0.31471074483970024,2.272125885509337,1.9459101490553132
38,1.7404661748405046,0.014888612493750777,-2.4079456086518722,0.4054651081081644,-2.120263536200091,1.9459101490553132,2.9444389791664403,0.994,3.5,-0.7339691750802004,2.2823823856765264,1.3862943611198906
39,1.9878743481543455,-0.7985076962177716,-1.0216512475319814,1.2947271675944003,-2.6036901857779675,2.4849066497880004,4.465908118654584,0.9978,3.33,-0.18632957819149348,2.3513752571634776,1.6094379124341003
40,1.9878743481543455,-0.7985076962177716,-1.0216512475319814,1.2947271675944003,-2.6036901857779675,2.4849066497880004,4.465908118654584,0.9978,3.33,-0.18632957819149348,2.3513752571634776,1.6094379124341003
41,2.174751721484161,-0.4942963218147801,-1.2039728043259361,1.0296194171811581,-2.430418464503931,2.833213344056216,3.828641396489095,0.9976,3.26,-0.6733445532637656,2.2300144001592104,1.3862943611198906
42,2.0149030205422647,-0.7133498878774648,-1.6094379124341003,0.9555114450274363,-2.120263536200091,2.0794415416798357,2.6390573296152584,0.9968,3.21,-0.10536051565782628,2.3513752571634776,1.791759469228055
43,2.0918640616783932,-0.4155154439616658,-1.5141277326297755,0.7884573603642703,-2.6736487743848776,2.1972245773362196,3.1354942159291497,0.9968,3.3,-1.1102230246251565e-16,2.33214389523559,1.6094379124341003
44,1.916922612182061,-0.40047756659712525,-3.912023005428146,0.5877866649021191,-2.995732273553991,1.6094379124341003,2.3978952727983707,0.9962,3.48,-0.6539264674066639,2.2512917986064953,1.6094379124341003
45,1.5260563034950492,-0.6539264674066639,-1.8971199848858813,0.7419373447293773,-2.9187712324178627,2.0794415416798357,4.174387269895637,0.9934,3.6849999999999996,-0.579818495252942,2.5726122302071057,1.3862943611198906
46,2.0412203288596382,-0.06720874969344999,-0.843970070294529,0.7884573603642703,-2.1715568305876416,3.091042453358316,4.736198448394496,0.997,3.25,-0.31471074483970024,2.2192034840549946,1.6094379124341003
47,2.163323025660538,-1.2378743560016174,-0.6539264674066639,0.47000362924573563,-2.1803674602697964,2.4849066497880004,3.6109179126442243,0.9969,3.25,-0.5447271754416722,2.2512917986064953,1.6094379124341003
48,1.8562979903656263,-0.916290731874155,-1.4696759700589417,0.47000362924573563,-2.7181005369557116,1.6094379124341003,2.4849066497880004,0.9958,3.34,-0.579818495252942,2.2192034840549946,1.6094379124341003
49,1.7227665977411035,-1.171182981502945,-0.9942522733438669,0.3364722366212129,-2.6036901857779675,2.4849066497880004,4.564348191467836,0.9954,3.32,-0.5447271754416722,2.2192034840549946,1.6094379124341003
50,2.174751721484161,-0.4155154439616658,-1.3470736479666092,0.5306282510621704,-2.6036901857779675,1.3862943611198906,3.1354942159291497,0.9971,3.15,-0.3011050927839216,2.2192034840549946,1.6094379124341003
51,1.8870696490323797,-0.6539264674066639,-3.2188758248682006,0.7884573603642703,-2.6736487743848776,2.0794415416798357,2.70805020110221,0.9956,3.4,-0.4620354595965587,2.2407096892759584,1.791759469228055
52,1.8870696490323797,-0.6931471805599453,-3.2188758248682006,0.7419373447293773,-2.6882475738060303,1.791759469228055,2.6390573296152584,0.9955,3.39,-0.4462871026284195,2.2407096892759584,1.791759469228055
53,2.151762203259462,-0.9675840262617056,-1.0216512475319814,1.0986122886681098,-2.513306124309698,3.4011973816621555,4.77912349311153,0.997,3.2,-0.579818495252942,2.2407096892759584,1.6094379124341003
54,2.028148247292285,-0.6733445532637656,-1.8971199848858813,1.0296194171811581,-2.2072749131897207,3.4965075614664802,4.290459441148391,0.9955,3.17,-0.4620354595965587,2.322387720290225,1.791759469228055
55,2.0412203288596382,-0.4780358009429998,-3.2188758248682006,1.2947271675944003,-2.4769384801388235,3.2188758248682006,3.8066624897703196,0.9978,3.34,-0.6348782724359695,2.2512917986064953,1.6094379124341003
56,2.322387720290225,-0.8675005677047231,-0.5621189181535413,1.2237754316221157,-2.659260036932778,1.3862943611198906,2.302585092994046,0.9971,3.04,-0.4620354595965587,2.2617630984737906,1.6094379124341003
57,2.0149030205422647,-0.4620354595965587,-2.120263536200091,1.2947271675944003,-2.198225077669803,3.7376696182833684,4.700480365792417,0.9983,3.26,-0.2613647641344075,2.2407096892759584,1.6094379124341003
58,2.0541237336955462,-0.527632742082372,-1.7147984280919266,0.8329091229351039,-2.577021938695806,2.833213344056216,3.9889840465642745,0.9975,3.43,-0.527632742082372,2.302585092994046,1.6094379124341003
59,1.9878743481543455,-0.941608539858445,-1.171182981502945,0.8754687373538999,-2.6036901857779675,2.1972245773362196,3.828641396489095,0.9962,3.41,-0.616186139423817,2.2407096892759584,1.791759469228055
60,2.174751721484161,-0.916290731874155,-0.916290731874155,0.7884573603642703,-2.5383074265151158,2.9444389791664403,3.9512437185814275,0.998,3.44,-0.4462871026284195,2.2192034840549946,1.6094379124341003
61,2.0412203288596382,-0.37106368139083207,-0.7133498878774648,0.5877866649021191,-2.162823150618887,2.995732273553991,4.718498871295094,0.9968,3.21,-0.342490308946776,2.2300144001592104,1.6094379124341003
62,2.0149030205422647,-0.6539264674066639,-1.8325814637483102,0.6418538861723947,-2.4651040224918206,2.4849066497880004,3.5553480614894135,0.9968,3.38,-0.4780358009429998,2.2512917986064953,1.9459101490553132
63,1.9459101490553132,-0.3078847797693004,-2.995732273553991,0.6931471805599453,-2.513306124309698,2.5649493574615367,3.9889840465642745,0.9966,3.39,-0.5621189181535413,2.2823823856765264,1.6094379124341003
64,1.9740810260220096,-0.32158362412746233,-2.995732273553991,1.2947271675944003,-2.4534079827286295,1.3862943611198906,2.3978952727983707,0.9962,3.41,-0.941608539858445,2.388762789235098,1.6094379124341003
65,1.9740810260220096,-0.32158362412746233,-2.995732273553991,1.2947271675944003,-2.4534079827286295,1.3862943611198906,2.3978952727983707,0.9962,3.41,-0.941608539858445,2.388762789235098,1.6094379124341003
66,2.0149030205422647,-0.6539264674066639,-2.2072749131897207,0.4054651081081644,-2.5383074265151158,2.3978952727983707,3.6635616461296463,0.9968,3.42,-0.5447271754416722,2.2617630984737906,1.6094379124341003
67,1.8870696490323797,-0.34955747616986843,-2.659260036932778,0.47000362924573563,-2.577021938695806,1.791759469228055,2.70805020110221,0.9962,3.44,-0.5447271754416722,2.3702437414678603,1.6094379124341003
68,2.2300144001592104,-1.1394342831883648,-0.5621189181535413,0.6931471805599453,-2.6036901857779675,3.295836866004329,4.174387269895637,0.9969,3.28,-0.23572233352106983,2.3702437414678603,1.6094379124341003
69,2.0794415416798357,-0.34955747616986843,-2.995732273553991,0.6418538861723947,-2.6036901857779675,2.0794415416798357,2.9444389791664403,0.9962,3.34,-0.05129329438755058,2.3513752571634776,1.791759469228055
70,2.0412203288596382,-0.4620354595965587,-2.5257286443082556,0.6418538861723947,-2.577021938695806,2.70805020110221,3.295836866004329,0.9967,3.32,-0.616186139423817,2.2512917986064953,1.791759469228055
71,2.0412203288596382,-0.40047756659712525,-1.4696759700589417,0.7419373447293773,-2.430418464503931,2.833213344056216,4.564348191467836,0.9962,3.32,-0.7339691750802004,2.2512917986064953,1.6094379124341003
72,2.0412203288596382,-0.37106368139083207,-1.5141277326297755,0.6418538861723947,-2.4769384801388235,2.8903717578961645,4.543294782270004,0.9961,3.31,-0.7339691750802004,2.2512917986064953,1.6094379124341003
73,2.1162555148025524,-0.3930425881096072,-1.3470736479666092,0.7419373447293773,-2.4769384801388235,2.3978952727983707,3.7612001156935624,0.9976,3.31,-0.6348782724359695,2.2192034840549946,1.3862943611198906
74,2.272125885509337,-1.1394342831883648,-0.616186139423817,0.9162907318741551,-2.364460496712133,3.332204510175204,4.418840607796598,0.9984,3.28,-0.19845093872383832,2.2617630984737906,1.6094379124341003
75,2.174751721484161,-0.8915981192837836,-0.4462871026284195,0.7884573603642703,-2.375155785828881,2.1972245773362196,3.7376696182833684,0.9986,3.54,-0.4155154439616658,2.3513752571634776,1.6094379124341003
76,2.174751721484161,-0.8915981192837836,-0.4462871026284195,0.7884573603642703,-2.375155785828881,2.1972245773362196,3.7376696182833684,0.9986,3.54,-0.4155154439616658,2.3513752571634776,1.6094379124341003
77,1.916922612182061,-0.24207156119972859,-inf,0.8754687373538999,-2.2633643798407643,2.6390573296152584,3.4011973816621555,0.9966,3.52,-0.5978370007556204,2.3702437414678603,1.791759469228055
78,1.9021075263969205,-0.2876820724517809,-2.120263536200091,0.6931471805599453,-2.4534079827286295,2.4849066497880004,4.382026634673881,0.9958,3.38,-0.6539264674066639,2.312535423847214,1.6094379124341003
79,2.1162555148025524,-0.4700036292457356,-1.6094379124341003,0.4054651081081644,-2.5257286443082556,3.295836866004329,4.77912349311153,0.9972,3.16,-1.1102230246251565e-16,2.2082744135228043,1.3862943611198906
80,1.824549292051046,-0.7985076962177716,-1.6094379124341003,0.47000362924573563,-2.6736487743848776,1.0986122886681098,2.70805020110221,0.9958,3.41,-0.579818495252942,2.2192034840549946,1.6094379124341003
81,2.0541237336955462,-0.843970070294529,-0.35667494393873245,0.6418538861723947,-2.120263536200091,3.091042453358316,4.204692619390966,0.9974,3.13,-1.1102230246251565e-16,2.2407096892759584,1.6094379124341003
82,2.0014800002101243,-0.6931471805599453,-0.7550225842780328,0.6931471805599453,-2.4534079827286295,3.044522437723423,4.290459441148391,0.997,3.36,-0.5621189181535413,2.2082744135228043,1.6094379124341003
83,1.9878743481543455,-0.40047756659712525,-1.3470736479666092,0.5877866649021191,-2.120263536200091,2.772588722239781,3.9318256327243257,0.9969,3.16,-1.1102230246251565e-16,2.2407096892759584,1.6094379124341003
84,1.840549633397487,-1.2039728043259361,-0.7339691750802004,0.5877866649021191,-2.6736487743848776,2.8903717578961645,4.110873864173311,0.9959,3.44,-0.2484613592984996,2.33214389523559,1.791759469228055
85,1.9315214116032138,-0.5978370007556204,-1.8971199848858813,0.7884573603642703,-2.577021938695806,2.9444389791664403,3.6888794541139363,0.9961,3.41,-0.527632742082372,2.312535423847214,1.6094379124341003
86,2.151762203259462,-0.7133498878774648,-1.2729656758128873,0.6418538861723947,-2.2072749131897207,2.995732273553991,4.804021044733257,0.9972,2.93,-1.1102230246251565e-16,2.2925347571405443,1.791759469228055
87,2.0412203288596382,-0.7133498878774648,-1.3470736479666092,0.6418538861723947,-2.7806208939370456,2.1972245773362196,3.4339872044851463,0.9966,3.39,-0.4462871026284195,2.2617630984737906,1.6094379124341003
88,2.2300144001592104,-0.941608539858445,-0.8209805520698302,0.7419373447293773,-2.234926444520231,3.5263605246161616,4.804021044733257,0.9978,3.14,-1.1102230246251565e-16,2.2512917986064953,1.6094379124341003
89,1.9459101490553132,-0.4780358009429998,-2.5257286443082556,0.5877866649021191,-2.577021938695806,2.0794415416798357,3.1780538303479458,0.9978,3.48,-0.6348782724359695,2.1972245773362196,1.6094379124341003
90,2.066862759472976,-0.6539264674066639,-1.3470736479666092,0.6418538861723947,-2.5383074265151158,3.7376696182833684,4.804021044733257,0.9964,3.23,-0.616186139423817,2.2512917986064953,1.6094379124341003
91,2.151762203259462,-0.7133498878774648,-1.2729656758128873,0.6418538861723947,-2.2072749131897207,2.995732273553991,4.804021044733257,0.9972,2.93,-1.1102230246251565e-16,2.2925347571405443,1.791759469228055
92,2.151762203259462,-0.7133498878774648,-1.2378743560016174,0.6931471805599453,-2.2072749131897207,2.9444389791664403,4.804021044733257,0.9972,2.93,-1.1102230246251565e-16,2.2823823856765264,1.6094379124341003
93,2.0412203288596382,-0.7133498878774648,-1.3470736479666092,0.6418538861723947,-2.7806208939370456,2.1972245773362196,3.4339872044851463,0.9966,3.39,-0.4462871026284195,2.2617630984737906,1.6094379124341003
94,1.6094379124341003,0.014888612493750777,-3.2188758248682006,0.3364722366212129,-3.101092789211817,3.713572066704308,4.442651256490317,0.9938,3.6849999999999996,-0.7339691750802004,2.3513752571634776,1.3862943611198906
95,1.547562508716013,-0.5108256237659907,-1.7719568419318752,0.8329091229351039,-2.8473122684357177,2.833213344056216,4.663439094112067,0.9932,3.6849999999999996,-0.5108256237659907,2.5572273113676265,1.791759469228055
96,1.916922612182061,-0.25489224962879004,-inf,1.0986122886681098,-2.282782465697866,2.0794415416798357,3.1354942159291497,0.9965,3.45,-0.579818495252942,2.3702437414678603,1.6094379124341003
97,1.9459101490553132,-0.6931471805599453,-1.3862943611198906,0.6931471805599453,-2.659260036932778,1.0986122886681098,3.091042453358316,0.9963,3.25,-0.4620354595965587,2.2192034840549946,1.6094379124341003
98,2.028148247292285,-0.10536051565782628,-2.8134107167600364,0.9162907318741551,-2.5383074265151158,1.6094379124341003,2.302585092994046,0.9967,3.39,-0.579818495252942,2.2823823856765264,1.6094379124341003
99,2.0918640616783932,-0.6069694843188929,-1.7147984280919266,0.6418538861723947,-2.5257286443082556,2.5649493574615367,3.5553480614894135,0.9972,3.3,-0.527632742082372,2.1972245773362196,1.791759469228055
100,2.1162555148025524,-0.4942963218147801,-1.2039728043259361,0.7419373447293773,-2.4769384801388235,2.3978952727983707,3.912023005428146,0.9972,3.4,-0.4942963218147801,2.322387720290225,1.791759469228055
101,2.0541237336955462,-0.6931471805599453,-1.2039728043259361,0.6418538861723947,-2.5902671654458267,2.0794415416798357,3.091042453358316,0.9959,3.31,-0.579818495252942,2.341805806147327,1.791759469228055
102,2.0918640616783932,-0.6069694843188929,-1.7147984280919266,0.6418538861723947,-2.5257286443082556,2.5649493574615367,3.5553480614894135,0.9972,3.3,-0.527632742082372,2.1972245773362196,1.791759469228055
103,2.0918640616783932,-0.5533852381847867,-1.5141277326297755,0.7419373447293773,-2.563949857128453,2.4849066497880004,4.174387269895637,0.9967,3.29,-0.6733445532637656,2.2192034840549946,1.6094379124341003
104,1.9740810260220096,-0.7133498878774648,-1.4271163556401458,0.7884573603642703,-2.659260036932778,1.6094379124341003,3.58351893845611,0.996,3.33,-0.7339691750802004,2.2407096892759584,1.6094379124341003
105,2.0918640616783932,-0.5533852381847867,-1.5141277326297755,0.7419373447293773,-2.563949857128453,2.4849066497880004,4.174387269895637,0.9967,3.29,-0.6733445532637656,2.2192034840549946,1.6094379124341003
106,2.0541237336955462,-0.8915981192837836,-0.3856624808119846,0.5306282510621704,-2.120263536200091,2.8903717578961645,4.23410650459726,0.9973,3.08,-1.1102230246251565e-16,2.2300144001592104,1.6094379124341003
107,1.824549292051046,-0.4620354595965587,-1.171182981502945,0.5306282510621704,-2.430418464503931,2.70805020110221,4.1588830833596715,0.9969,3.46,-0.23572233352106983,2.2300144001592104,1.6094379124341003
108,2.0794415416798357,-1.1086626245216111,-0.6348782724359695,0.9162907318741551,-2.396895772465287,2.8903717578961645,4.382026634673881,0.9976,3.37,-0.2231435513142097,2.2617630984737906,1.791759469228055
109,2.0918640616783932,-0.24207156119972859,-0.6539264674066639,0.6931471805599453,-2.120263536200091,3.6109179126442243,4.804021044733257,0.9969,3.21,-0.37106368139083207,2.2300144001592104,1.6094379124341003
110,2.0541237336955462,-0.579818495252942,-1.6607312068216509,0.5877866649021191,-2.2633643798407643,2.4849066497880004,3.8501476017100584,0.9964,3.19,-0.07257069283483537,2.2512917986064953,1.6094379124341003
111,2.128231705849268,-0.4780358009429998,-2.4079456086518722,0.7884573603642703,-2.4769384801388235,2.3978952727983707,4.68213122712422,0.9964,3.15,-0.4155154439616658,2.2823823856765264,1.6094379124341003
112,2.128231705849268,-0.5108256237659907,-2.3025850929940455,0.7884573603642703,-2.4651040224918206,2.6390573296152584,4.709530201312334,0.9964,3.15,-0.4155154439616658,2.2823823856765264,1.6094379124341003
113,2.312535423847214,-1.171182981502945,-0.8209805520698302,0.8329091229351039,-2.5257286443082556,3.091042453358316,3.828641396489095,0.9988,3.32,-0.40047756659712525,2.272125885509337,1.791759469228055
114,2.0541237336955462,-0.579818495252942,-1.6607312068216509,0.5877866649021191,-2.2633643798407643,2.4849066497880004,3.8501476017100584,0.9964,3.19,-0.07257069283483537,2.2512917986064953,1.6094379124341003
115,2.2407096892759584,-0.916290731874155,-1.171182981502945,0.7884573603642703,-2.4079456086518722,2.5649493574615367,4.127134385045092,0.9966,3.07,-0.4620354595965587,2.3513752571634776,1.791759469228055
116,2.1162555148025524,-0.616186139423817,-1.2729656758128873,0.6418538861723947,-2.563949857128453,2.3978952727983707,3.6888794541139363,0.9978,3.39,-0.4942963218147801,2.302585092994046,1.791759469228055
117,2.0541237336955462,-0.579818495252942,-2.120263536200091,0.6931471805599453,-2.501036031717884,1.9459101490553132,3.332204510175204,0.997,3.37,-0.6931471805599453,2.2407096892759584,1.791759469228055
118,2.174751721484161,-0.5978370007556204,-3.2188758248682006,0.7884573603642703,-2.1286317858706076,2.6390573296152584,4.02535169073515,0.9962,3.21,-0.5108256237659907,2.388762789235098,1.791759469228055
119,1.9459101490553132,-0.37106368139083207,-2.5257286443082556,0.5877866649021191,-2.333044300478754,3.091042453358316,4.48863636973214,0.9959,3.34,-0.616186139423817,2.2192034840549946,1.791759469228055
120,1.9878743481543455,0.014888612493750777,-2.4079456086518722,0.5306282510621704,-2.120263536200091,2.302585092994046,4.48863636973214,0.9962,3.3,-0.5621189181535413,2.1972245773362196,1.6094379124341003
121,2.174751721484161,-0.5978370007556204,-3.2188758248682006,0.7884573603642703,-2.1286317858706076,2.6390573296152584,4.02535169073515,0.9962,3.21,-0.5108256237659907,2.388762789235098,1.791759469228055
122,1.9878743481543455,-0.363843433417345,-inf,0.9162907318741551,-2.5902671654458267,1.0986122886681098,2.5649493574615367,0.998,3.49,-0.6539264674066639,2.2192034840549946,1.6094379124341003
123,2.0794415416798357,-0.342490308946776,-inf,0.9555114450274363,-2.5257286443082556,2.3978952727983707,3.5263605246161616,0.9976,3.44,-0.6348782724359695,2.2512917986064953,1.6094379124341003
124,2.0541237336955462,-0.6931471805599453,-1.7719568419318752,0.47000362924573563,-2.501036031717884,3.044522437723423,4.624972813284271,0.996,3.39,-0.7339691750802004,2.2512917986064953,1.6094379124341003
125,2.1972245773362196,-0.4780358009429998,-3.2188758248682006,0.6418538861723947,-2.120263536200091,3.295836866004329,4.499809670330265,0.9984,3.16,-0.35667494393873245,2.2407096892759584,1.6094379124341003
126,2.1041341542702074,0.014888612493750777,-inf,0.5306282510621704,-2.513306124309698,1.0986122886681098,2.4849066497880004,0.9964,3.53,-0.7133498878774648,2.388762789235098,1.6094379124341003
127,2.0918640616783932,0.014888612493750777,-inf,0.5877866649021191,-2.501036031717884,1.0986122886681098,2.4849066497880004,0.9964,3.54,-0.7339691750802004,2.388762789235098,1.6094379124341003
128,2.0794415416798357,-0.527632742082372,-1.8325814637483102,0.5877866649021191,-2.7333680090865,1.0986122886681098,2.772588722239781,0.9962,3.42,-0.08338160893905101,2.3513752571634776,1.9459101490553132
129,1.8082887711792655,-0.9675840262617056,-1.8971199848858813,0.5877866649021191,-2.631089159966082,1.791759469228055,2.9444389791664403,0.9955,3.42,-0.5621189181535413,2.2407096892759584,1.6094379124341003
130,2.0794415416798357,-0.29437106060257756,-0.579818495252942,0.6931471805599453,-2.137070654516472,3.4011973816621555,4.804021044733257,0.9968,3.24,-0.4155154439616658,2.2407096892759584,1.6094379124341003
131,1.7227665977411035,-0.6931471805599453,-2.4079456086518722,0.8329091229351039,-3.0159349808715104,2.833213344056216,4.59511985013459,0.9937,3.63,-0.4620354595965587,2.5649493574615367,1.6094379124341003
132,1.7227665977411035,-0.6931471805599453,-2.4079456086518722,0.8329091229351039,-3.0159349808715104,2.833213344056216,4.59511985013459,0.9937,3.63,-0.4620354595965587,2.5649493574615367,1.6094379124341003
133,1.8870696490323797,-0.6931471805599453,-4.605170185988091,0.4054651081081644,-2.8134107167600364,2.833213344056216,3.258096538021482,0.9952,3.4,-0.5447271754416722,2.2823823856765264,1.791759469228055
134,2.066862759472976,0.014888612493750777,-2.995732273553991,0.7884573603642703,-2.4769384801388235,2.5649493574615367,3.367295829986474,0.9959,3.22,-0.5978370007556204,2.2925347571405443,1.791759469228055
